key,name,latitude,longitude,address,pub_start,pub_end,tel,opentime,wifi,newlatte
471,カフェゴーガ アピタ高蔵寺店,35.2830250502,137.048662388,愛知県春日井市中央台2-5アピタ高蔵寺店,,,0568-94-5831,"09:00～21:00
定休日： 不定休
",1,0
472,カフェゴーガ 大倉山駅前店,35.521615457,139.630237004,神奈川県横浜市港北区大倉山1－2－10,,,045-533-0451,"07:00～22:00
定休日： 不定休
",1,0
474,カフェゴーガ イオンモール秋田店,39.6636089132,140.160615287,秋田県秋田市御所野地蔵田1-1-1,,,018-889-6588,"09:00～21:00
定休日： 不定休
",1,0
475,カフェゴーガ イオン北谷店,26.3145334134,127.756948693,沖縄県中頭郡北谷町美浜8-3イオン北谷店,,,098-921-7386,"10:00～23:00
定休日： 不定休
",1,0
477,カフェゴーガ 三郷イトーヨーカドー店,35.8433052362,139.854061936,埼玉県三郷市天神2-22イトーヨーカドー三郷店,,,048-949-1830,"09:30～21:00
定休日： 不定休
",1,0
478,カフェゴーガ 白金高輪店,35.6440972303,139.734344107,東京都港区白金1-17-2-102白金アエルシティ,,,03-5789-3124,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,0
479,カフェゴーガ CoCoLo長岡店,37.4464810021,138.853354556,新潟県長岡市城内町1-611-1CoCoLo長岡,,,0258-31-0015,"07:00～21:00
定休日： 不定休
",1,1
48,カフェゴーガ NBF日比谷ビル店,35.6719318821,139.757632558,東京都千代田区内幸町1-1-7NBF日比谷ビル,,,03-5510-0090,"月～金： 07:30～20:00
    土： 08:00～20:00
定休日： 日・祝
",1,1
481,カフェゴーガ イオンモール熊本店,32.7373108536,130.745520302,熊本県上益城郡嘉島町上島長池2232,,,096-235-6811,"09:00～21:00
定休日： 不定休
",1,1
482,カフェゴーガ 鶴川店,35.5835587434,139.482068402,東京都町田市能ヶ谷1-5-1小田急マルシェ鶴川２,,,042-737-6577,"07:00～22:00
定休日： 不定休
",1,0
483,カフェゴーガ 草加ヴァリエ店,35.8282387434,139.803557935,埼玉県草加市高砂2-5-25ヴァリエ,,,048-922-8030,"07:00～23:00
定休日： 不定休
",1,1
485,カフェゴーガ イオンモール名古屋みなと店,35.1035637864,136.863348819,愛知県名古屋市港区品川町2-1-6イオンモール名古屋みなと,,,052-659-5271,"09:00～22:00
定休日： 不定休
",1,0
486,カフェゴーガ イオンモール水戸内原店,36.3745336299,140.359309126,茨城県水戸市中原町西135,,,029-259-1129,"10:00～23:00
定休日： 不定休
",1,0
487,カフェゴーガ 新百合ヶ丘エルミロード店,35.603104629,139.50933246,神奈川県川崎市麻生区上麻生1-4-1小田急新百合ケ丘エルミロード,,,044-965-3193,"10:00～22:00
定休日： 不定休
",0,0
49,カフェゴーガ 三軒茶屋店,35.6444235659,139.669683629,東京都世田谷区太子堂4-20-25海津ビル1F,,,03-5430-5088,"月～金： 07:00～22:30
    土日祝： 08:00～22:30
定休日： 不定休
",1,0
490,カフェゴーガ 天神西通り店,33.5878943375,130.396713715,福岡県福岡市中央区大名1-13-25,,,092-738-0777,"月～木： 08:00～23:00
    金土： 08:00～25:00
    日祝： 08:00～23:00
定休日： 不定休
",1,1
491,カフェゴーガ 江坂オッツ店,34.7580579623,135.495609707,大阪府吹田市豊津町14-8江坂オッツ,,,06-6821-8411,"月～金： 07:30～23:00
    土： 08:00～23:00
    日祝： 08:00～22:00
定休日： 不定休
",1,0
492,カフェゴーガ アピタ長津田店,35.5180474131,139.497737895,神奈川県横浜市緑区長津田みなみ台4-7-1アピタ長津田,,,045-988-0553,"10:00～21:00
定休日： 不定休
",1,0
493,カフェゴーガ アリオ札幌店,43.071534156,141.371188382,北海道札幌市東区北７条東9丁目2-20アリオ札幌,,,011-702-6745,"10:00～22:00
定休日： 不定休
",1,0
494,カフェゴーガ 別府トキハ店,33.2801371792,131.505545798,大分県別府市北浜2-9-1トキハ別府店,,,0977-73-8630,"08:00～21:00
定休日： 不定休
",1,0
495,カフェゴーガ 幕張ＷＢＧ店,35.648510977,140.03948134,千葉県千葉市美浜区中瀬2-6-1WBG,,,043-213-5801,"月～金： 07:00～22:00
    土日祝： 08:00～21:00
定休日： 不定休
",1,0
496,カフェゴーガ 沖縄西原シティ店,26.2243862575,127.76532687,沖縄県中頭郡西原町嘉手苅130サンエー西原シティ,,,098-882-8556,"09:00～23:00
定休日： 不定休
",1,1
497,カフェゴーガ アピタ静岡店,34.9586739241,138.40121555,静岡県静岡市駿河区石田1-5-1アピタ静岡店,,,054-654-5822,"09:00～22:00
定休日： 不定休
",1,1
498,カフェゴーガ 岡山大学病院店,34.6509577408,133.92064766,岡山県岡山市北区鹿田町2-5-1岡山大学病院,,,086-803-2117,"月～金： 07:00～20:00
    土日祝： 10:00～17:00
定休日： 不定休
",0,0
499,カフェゴーガ アリオ亀有店,35.7651174534,139.852073757,東京都葛飾区亀有3-49-3アリオ亀有,,,03-3601-2209,"09:30～23:00
定休日： 不定休
",1,1
5,カフェゴーガ みなとみらい店,35.4568818921,139.634056334,神奈川県横浜市西区みなとみらい,,,045-682-2755,"07:30～22:30
定休日： 不定休
",1,1
50,カフェゴーガ 吉祥寺東急店,35.7052854498,139.577720686,東京都武蔵野市吉祥寺本町2-3-1東急百貨店吉祥寺店1F,,,0422-20-0735,"09:00～22:00
定休日： 不定休
",1,0
501,カフェゴーガ 北の丸スクエア店,35.6956470104,139.75117228,東京都千代田区九段北1-13-12北の丸スクエア,,,03-3221-5431,"月～金： 06:30～22:00
    土日祝： 08:00～20:00
定休日： 不定休
",1,1
504,カフェゴーガ 東京ミッドタウン コンプレックス スタジオ店,35.6656545849,139.730804797,東京都港区赤坂9-7-3E-0110東京ミッドタウンプラザ1F,,,03-5413-3518,"月～木： 07:00～23:00
    金土： 07:00～24:00
    日祝： 07:00～23:00
定休日： 不定休
",1,1
505,カフェゴーガ 佐野プレミアム・アウトレット プレイグラウンド店,36.2942840437,139.605343493,栃木県佐野市越名町２０５８番地佐野プレミアム・アウトレット７０２０区,,,0283-27-2161,"09:30～20:30
定休日： 不定休
",1,0
506,カフェゴーガ モザイクモール港北店,35.5544160469,139.578613948,神奈川県横浜市都筑区中川中央1-31-1モザイクモール港北（区画番号2193),,,045-914-2211,"10:00～20:00
定休日： 不定休
",1,1
507,カフェゴーガ イオンモールナゴヤドーム前店,35.1875101266,136.945230376,愛知県名古屋市東区矢田南4-102-3イオンモールナゴヤドーム前,,,052-725-6534,"09:00～22:00
定休日： 不定休
",1,0
509,カフェゴーガ アトレ新浦安店,35.6499994455,139.913208703,千葉県浦安市入船1-1-1アトレ新浦安,,,047-390-6861,"月～金： 10:00～22:00
    土日祝： 10:00～21:00
定休日： 不定休
",1,1
51,カフェゴーガ 横浜モアーズ店,35.4669864377,139.622208797,神奈川県横浜市西区南幸1-3-1横浜モアーズ2F,,,045-411-0488,"07:00～23:00
定休日： 不定休
",1,0
510,カフェゴーガ イオンモール浦和美園店,35.8919231579,139.730638837,埼玉県さいたま市緑区大門3710イオンモール浦和美園,,,048-812-6502,"09:00～22:00
定休日： 不定休
",1,1
511,カフェゴーガ 関西国際空港4階ノースゲート店,34.4341523904,135.244645742,大阪府泉南郡田尻町泉州空港中1関西国際空港旅客ターミナルビル4階,,,072-456-8795,"07:00～22:30
定休日： 不定休
",0,1
512,カフェゴーガ イオンモール千葉ニュータウン店,35.8022141735,140.114099732,千葉県印西市中央北3-2,,,0476-48-4593,"09:00～22:00
定休日： 不定休
",1,1
514,カフェゴーガ イオンモール柏店,35.8518389833,139.961809539,千葉県柏市豊町2-5-25イオンモール柏,,,04-7142-5293,"09:00～22:00
定休日： 不定休
",1,1
515,カフェゴーガ 関西国際空港2階到着ロビー店,34.434910363,135.244534883,大阪府泉南郡田尻町泉州空港中1関西国際空港旅客ターミナルビル2階,,,072-456-8696,"07:00～22:30
定休日： 不定休
",0,0
518,カフェゴーガ 関西国際空港1階サウスゲート店,34.434473999,135.243286951,大阪府泉南郡田尻町泉州空港中1関西国際空港旅客ターミナルビル1階,,,072-456-8797,"06:30～22:30
定休日： 不定休
",0,1
519,カフェゴーガ モレラ岐阜店,35.4549056677,136.673468688,岐阜県本巣市三橋1100モレラ岐阜,,,058-320-0841,"月～金： 10:00～22:00
    土日祝： 09:00～22:00
定休日： 不定休
",1,0
52,カフェゴーガ 大阪空港店,34.7898511315,135.442357388,大阪府豊中市蛍池西町3-555大阪国際空港ターミナルビル3F,,,06-6857-0266,"06:00～20:00
定休日： 不定休
",1,0
520,カフェゴーガ イオンモール福岡伊都店,33.5777105101,130.258363174,福岡県福岡市西区北原1-2-1イオンモール福岡伊都,,,092-805-8182,"10:00～22:00
定休日： 不定休
",1,1
521,カフェゴーガ 東武久喜駅店,36.0655164435,139.677708295,埼玉県久喜市中央2-1-1東武久喜駅,,,0480-29-1550,"07:00～22:00
定休日： 不定休
",1,1
523,カフェゴーガ ミスターマックス湘南藤沢ショッピングセンター店,35.3402025332,139.465164622,神奈川県藤沢市辻堂新町4-3-5ミスターマックス湘南藤沢ショッピングセンター,,,0466-33-5681,"10:00～22:00
定休日： 不定休
",1,0
524,カフェゴーガ 新宿西口店,35.689971956,139.697404785,東京都新宿区西新宿1-12-1高倉第一ビル,,,03-5324-0106,"07:00～23:00
定休日： 不定休
",1,1
526,カフェゴーガ 獨協医科大学病院店,36.4723099537,139.825221479,栃木県下都賀郡壬生町北小林880,,,0282-85-0310,"月～土： 07:00～22:00
    日祝： 08:00～20:00
定休日： 不定休
",1,0
527,カフェゴーガ 東京大学工学部店,35.7136743959,139.759586585,東京都文京区本郷7-3-1工学部11号館,,,03-5842-5716,"月～金： 08:00～20:00
    土日祝： 09:00～20:00
定休日： 不定休
",1,0
53,カフェゴーガ 竹橋パレスサイド店,35.691150932,139.757319755,東京都千代田区一ツ橋1-1-1竹橋パレスサイドビルディング1F,,,03-3212-3510,"月～金： 07:00～21:00
    土： 08:00～17:00
定休日： 日・祝
",1,1
531,カフェゴーガ 岡山シネマタウン岡南店,34.6026849202,133.940657388,岡山県岡山市南区築港新町1-25-1シネマタウン岡南,,,086-902-1211,"08:30～22:00
定休日： 不定休
",0,0
532,カフェゴーガ ＡＳＴＹ静岡店,34.9723116947,138.388897612,静岡県静岡市葵区黒金町47ＡＳＴＹ静岡,,,054-275-3066,"07:00～22:00
定休日： 不定休
",0,1
533,カフェゴーガ ラゾーナ川崎店,35.5317843991,139.695551112,神奈川県川崎市幸区堀川町72-1ラゾーナ川崎プラザ,,,044-874-8359,"07:30～22:00
定休日： 不定休
",1,1
534,カフェゴーガ ららぽーと豊洲店,35.6551462326,139.792594316,東京都江東区豊洲2-4-9ららぽーと豊洲,,,03-6910-1336,"月～金： 10:00～21:00
    土日祝： 10:00～22:00
定休日： 不定休
",1,1
536,カフェゴーガ 鹿児島天文館店,31.5920191893,130.55476027,鹿児島県鹿児島市東千石町16-18STYLISHビル,,,099-219-9896,"月～木： 09:00～21:00
    金土： 09:00～22:00
    日祝： 09:00～21:00
定休日： 不定休
",1,0
538,カフェゴーガ 香川大学病院店,34.2921657609,134.122878775,香川県木田郡三木町池戸1750-1香川大学医学部付属病院,,,087-891-7701,"月～金： 07:00～20:00
    土日祝： 09:00～18:00
定休日： 不定休
",1,1
539,カフェゴーガ 慈恵大学病院店,35.6635701683,139.751440124,東京都港区西新橋3-19-18東京慈恵会医科大学附属病院,,,03-5777-1672,"月～土： 07:00～18:00
定休日： 日・祝
",0,1
54,カフェゴーガ 京都四条通ヤサカビル店,35.0038383044,135.763911663,京都府京都市下京区四条通柳馬場西入ル立売中之町106ヤサカ四条ビル,,,075-231-5008,"07:00～23:00
定休日： 不定休
",1,1
540,カフェゴーガ 宮崎山形屋店,31.9161477541,131.423713735,宮崎県宮崎市橘通東3-4-12宮崎山形屋,,,0985-31-3015,"月～木： 08:00～21:00
    金土： 08:00～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,1
542,カフェゴーガ イオンモール高崎店,36.3903599891,139.007376507,群馬県高崎市棟高町1400,,,027-310-9051,"10:00～22:00
定休日： 不定休
",1,1
543,カフェゴーガ イオンモール大日店,34.7490867792,135.579681194,大阪府守口市大日東町1-18イオンモール大日,,,06-4252-3521,"08:00～23:00
定休日： 不定休
",1,1
544,カフェゴーガ 蓮田サービスエリア（上り線）店,36.0002179814,139.668049326,埼玉県蓮田市黒浜3475-3東北自動車道蓮田サービスエリア（上り線）内,,,048-765-7711,"06:30～21:00
定休日： 不定休
",1,0
546,カフェゴーガ 藤が丘effe店,35.1818434487,137.021208216,愛知県名古屋市名東区藤が丘170-4effe,,,052-760-1835,"07:00～22:00
定休日： 不定休
",1,1
547,カフェゴーガ イオンモール盛岡南店,39.6831004052,141.128715378,岩手県盛岡市本宮7-1-1イオンモール盛岡南,,,019-631-3108,"09:00～22:00
定休日： 不定休
",1,1
548,カフェゴーガ 金沢フォーラス店,36.5794652489,136.649826092,石川県金沢市堀川新町3-1金沢フォーラス,,,076-265-8101,"07:00～23:00
定休日： 不定休
",1,0
549,カフェゴーガ 栄ラシック店,35.1671208169,136.907607217,愛知県名古屋市中区栄3-6-1,,,052-259-6287,"11:00～21:00
定休日： 不定休
",1,1
55,カフェゴーガ 渋谷３丁目店,35.6562357101,139.705740646,東京都渋谷区渋谷3-11-7第２ミネギシビル,,,03-5467-2005,"月～金： 07:00～22:00
    土： 07:30～22:00
    日祝： 07:30～21:00
定休日： 不定休
",1,1
550,カフェゴーガ なんばパークス店,34.6617939202,135.501672525,大阪府大阪市浪速区難波中2-10-70なんばパークスTーterrace2階,,,06-6636-8152,"月～木： 09:00～22:00
    金土日祝： 09:00～22:30
定休日： 不定休
",1,0
551,カフェゴーガ ららぽーと横浜店,35.5172231463,139.566468891,神奈川県横浜市都筑区池辺町4035-1ららぽーと横浜(店舗番号35010),,,045-414-2405,"10:00～23:00
定休日： 不定休
",1,0
557,カフェゴーガ イオンモールむさし村山店,35.7460663315,139.384937041,東京都武蔵村山市榎1-1-3,,,042-566-8528,"10:00～22:00
定休日： 不定休
",1,0
558,カフェゴーガ アリオ八尾店,34.6324330469,135.605844392,大阪府八尾市光町2-3アリオ八尾,,,072-997-2571,"10:00～21:00
定休日： 不定休
",1,1
559,カフェゴーガ イオンモール八幡東店,33.8702386078,130.811648476,福岡県北九州市八幡東区東田3-2-102イオンモール八幡東,,,093-663-7162,"09:00～21:00
定休日： 不定休
",1,0
56,カフェゴーガ 浜松町東芝ビル店,35.650914399,139.757122457,東京都港区芝浦1-1-1東芝ビルディングプラザ,,,03-3457-5782,"月～金： 06:30～20:00
定休日： 土 ・日・祝
",1,0
562,カフェゴーガ ゆめタウン佐賀店,33.2756514666,130.308187945,佐賀県佐賀市兵庫北5-14-1ゆめタウン佐賀,,,0952-36-8250,"10:00～22:00
定休日： 不定休
",1,1
563,カフェゴーガ 和歌山県立医科大学附属病院店,34.1880287273,135.181684526,和歌山県和歌山市紀三井寺811-1和歌山県立医科大学附属病院,,,073-447-0275,"月～金： 07:30～20:00
    土日祝： 09:00～19:00
定休日： 不定休
",0,0
564,カフェゴーガ 浜松駅 新幹線ラチ内店,34.7038223281,137.735237594,静岡県浜松市中区鍛冶町140イズム・ハママツ（浜松イズム店）,,,053-413-5070,"07:00～21:00
定休日： 不定休
",1,1
565,カフェゴーガ 羽田空港第1ターミナル　マーケットプレイス3階店,35.5485191592,139.784295193,東京都大田区羽田空港3-3-2東京国際空港第１ターミナルビル,,,03-5757-9088,"06:30～20:00
定休日： 不定休
",1,1
566,カフェゴーガ 富士川サービスエリア（下り線）店,35.1591557492,138.620158969,静岡県富士市岩淵1348－3東名高速道路富士川サービスエリア（下り線）,,,0545-56-2277,"07:00～22:00
定休日： 不定休
",1,0
567,カフェゴーガ 天神地下街店,33.58797163,130.401212782,福岡県福岡市中央区天神2丁目地下０号天神地下街,,,092-738-0031,"07:00～23:00
定休日： 不定休
",1,1
569,カフェゴーガ 浜名湖サービスエリア店,34.7814404022,137.607287146,静岡県浜松市北区三ケ日町佐久米61-2東名高速道路浜名湖サービスエリア内,,,053-528-1200,"07:00～22:00
定休日： 不定休
",1,1
57,カフェゴーガ 青山外苑西通り店,35.669121724,139.715470356,東京都港区北青山3-2-2ＡＹビル1F,,,03-5412-3918,"月～金： 07:00～22:00
    土： 08:00～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,0
570,カフェゴーガ イオンモール名取店,38.1631753026,140.896072187,宮城県名取市杜せきのした5-3-1,,,022-381-0817,"09:00～21:00
定休日： 不定休
",1,0
571,カフェゴーガ 山梨大学医学部附属病院店,35.6099100103,138.539156885,山梨県中央市下河東1110山梨大学医学部附属病院,,,055-278-5877,"07:00～20:00
定休日： 不定休
",1,1
574,カフェゴーガ 新丸ビル店,35.6825283657,139.764334847,東京都千代田区丸の内1-5-1新丸の内ビル,,,03-5224-8688,"07:00～22:00
定休日： 不定休
",1,1
576,カフェゴーガ 旭川医科大学病院店,43.7298656068,142.384492525,北海道旭川市緑が丘東2条1丁目1-1旭川医科大学病院,,,0166-60-6577,"月～金： 07:30～19:30
    土日祝： 08:30～19:30
定休日： 不定休
",0,0
577,カフェゴーガ 大阪大学医学部附属病院店,34.8192928182,135.528373333,大阪府吹田市山田丘2-15大阪大学医学部附属病院内,,,06-4864-8071,"月～金： 07:00～20:00
    土日祝： 10:00～18:00
定休日： 不定休
",0,1
579,カフェゴーガ けやきウォーク前橋店,36.3790460476,139.078205312,群馬県前橋市文京町2-1-1けやきウォーク前橋,,,027-210-6685,"10:00～22:00
定休日： 不定休
",1,0
58,カフェゴーガ 城山ガーデン店,35.6649443206,139.743130195,東京都港区虎ノ門4-3-1城山トラストタワー,,,03-3431-7590,"月～金： 07:00～20:30
    土： 08:00～19:00
定休日： 日・祝
",1,1
581,カフェゴーガ イオンモール札幌平岡店,42.9967328465,141.458384862,北海道札幌市清田区平岡三条5丁目3-1イオンモール札幌平岡,,,011-889-5098,"09:00～22:00
定休日： 不定休
",1,0
582,カフェゴーガ 埼玉医科大学国際医療センター店,35.921249001,139.322371948,埼玉県日高市山根稲荷山1397-1埼玉医科大学国際医療センター,,,042-984-0031,"月～金： 08:00～21:00
    土： 08:00～20:00
    日祝： 10:00～20:00
定休日： 不定休
",1,1
583,カフェゴーガ 慶應義塾大学病院店,35.6806763707,139.718290145,東京都新宿区信濃町35,,,03-5369-3186,"月～土： 07:00～21:00
    日祝： 08:00～20:00
定休日： 不定休
",1,1
584,カフェゴーガ ゆめタウン博多店,33.6115034622,130.411663886,福岡県福岡市東区東浜1-1-1ゆめタウン博多,,,092-643-6737,"09:30～22:00
定休日： 不定休
",1,0
585,カフェゴーガ おやまゆうえんハーヴェストウォーク店,36.3331778753,139.80842428,栃木県小山市喜沢1475おやまゆうえんハーヴェストウォーク,,,0285-20-1707,"10:00～23:00
定休日： 不定休
",1,0
586,カフェゴーガ 東京ステーションシティ サピアタワー店,35.6837113689,139.768581384,東京都千代田区丸の内1-7-12,,,03-5224-8075,"月～金： 07:00～22:00
    土日祝： 07:00～19:00
定休日： 不定休
",1,1
587,カフェゴーガ 横浜ワールドポーターズ店,35.4540744978,139.638817457,神奈川県横浜市中区新港2-2-1横浜ワールドポーターズ,,,045-222-2148,"10:30～22:00
定休日： 不定休
",1,0
589,カフェゴーガ 長岡リバーサイド千秋店,37.4605004308,138.82698249,新潟県長岡市千秋2-278リバーサイド千秋,,,0258-25-9655,"10:00～21:00
定休日： 不定休
",1,0
59,カフェゴーガ 飯田橋軽子坂店,35.7019928579,139.743132378,東京都新宿区揚場町2-1軽子坂ＭＮビル1F,,,03-5261-8040,"月～土： 07:00～22:00
    日祝： 08:00～21:00
定休日： 不定休
",1,0
590,カフェゴーガ 港北ノースポート・モール店,35.5520915855,139.579313163,神奈川県横浜市都筑区中川中央1-25-1ノースポート・モール,,,045-914-7375,"10:00～21:00
定休日： 不定休
",1,0
591,カフェゴーガ イオンモール高松店,34.3516448259,134.004192282,香川県高松市香西本町１－１イオンモール高松,,,087-842-8216,"09:00～21:30
定休日： 不定休
",1,0
592,カフェゴーガ イオンモール大垣店,35.3366361655,136.613858252,岐阜県大垣市外野2-100イオンモール大垣,,,0584-87-3426,"09:00～22:00
定休日： 不定休
",1,0
593,カフェゴーガ イオンモール高の原店,34.7258365566,135.790326437,京都府木津川市相楽台１-1-1イオンモール高の原,,,0774-75-1603,"09:00～23:00
定休日： 不定休
",1,1
594,カフェゴーガ 名古屋市立大学病院店,35.1392812307,136.93574894,愛知県名古屋市瑞穂区瑞穂町川澄1名古屋市立大学病院外来診療棟,,,052-858-3155,"月～金： 07:00～21:00
    土日祝： 08:00～19:00
定休日： 不定休
",1,0
596,カフェゴーガ ララガーデン春日部店,35.9775752575,139.755122304,埼玉県春日部市南1-1-1(店舗番号1230)ララガーデン春日部,,,048-731-6750,"09:30～21:00
定休日： 不定休
",1,1
597,カフェゴーガ 東京ドームシティ ミーツポート店,35.7029787903,139.754840805,東京都文京区後楽1-3-61ミーツポート,,,03-5840-9275,"07:00～22:30
定休日： 不定休
",1,1
598,カフェゴーガ 神戸三田プレミアム・アウトレット店,34.8618371215,135.192413442,兵庫県神戸市北区上津台7-3神戸三田プレミアム・アウトレット(120区),,,078-983-3495,"09:30～20:00
定休日： 不定休
",1,1
599,カフェゴーガ 福島県立医科大学附属病院店,37.6899865509,140.471290642,福島県福島市光が丘1福島県立医科大学附属病院,,,024-547-2131,"月～金： 07:00～20:00
    土日祝： 09:00～19:00
定休日： 不定休
",0,0
6,カフェゴーガ 原宿店,35.6699909145,139.706257192,東京都渋谷区神宮前,,,03-5413-0330,"月～金： 07:30～22:30
    土： 08:00～22:30
    日祝： 08:00～22:00
定休日： 不定休
",1,0
60,カフェゴーガ 聖蹟桜ヶ丘オーパ店,35.6499676895,139.446720779,東京都多摩市関戸4-72聖蹟桜ヶ丘ＯＰＡ1F,,,042-356-3341,"07:00～22:30
定休日： 不定休
",1,0
600,カフェゴーガ カレッタ汐留店,35.6643674887,139.761945604,東京都港区東新橋1-8-2カレッタ汐留,,,03-5537-2471,"月～金： 07:00～22:00
    土日祝： 09:00～21:00
定休日： 不定休
",1,0
602,カフェゴーガ MIDORI松本店,36.2309621563,137.964544342,長野県松本市深志1-1-1MIDORI松本店,,,0263-31-8571,"07:00～22:00
定休日： 不定休
",1,0
603,カフェゴーガ 高知あぞの店,33.5788348887,133.553338366,高知県高知市薊野北町1-9-39,,,088-803-1225,"08:00～24:00
定休日： 不定休
",1,0
604,カフェゴーガ 赤坂Bizタワー店,35.6729647397,139.736724247,東京都港区赤坂5-3-1赤坂Bizタワー(区画番号206),,,03-5574-8560,"07:00～21:00
定休日： 不定休
",1,0
605,カフェゴーガ 海ほたるパーキングエリア店,35.4635220685,139.87565152,千葉県木更津市中島地先海ほたる海ほたるパーキングエリア,,,0438-40-0530,"07:30～22:00
定休日： 不定休
",1,0
606,カフェゴーガ 芝大門店,35.6568797821,139.751974277,東京都港区芝公園2-3-4ホテルコンソレイユ芝・東京,,,03-6430-7950,"月～金： 06:30～21:00
    土日祝： 07:00～20:00
定休日： 不定休
",1,1
607,カフェゴーガ 葉山海岸通り店,35.2748750205,139.57329365,神奈川県三浦郡葉山町堀内980葉山館,,,046-877-5788,"07:00～22:00
定休日： 不定休
",1,1
608,カフェゴーガ ルミネ荻窪店,35.7046543173,139.620341342,東京都杉並区上荻1-7-1ルミネ荻窪店,,,03-5347-2825,"07:00～22:00
定休日： 不定休
",1,1
609,カフェゴーガ イオンモール各務原店,35.3917553374,136.824452113,岐阜県各務原市那加萱場町3-8イオンモール各務原,,,058-375-3687,"09:00～22:00
定休日： 不定休
",1,1
61,カフェゴーガ 虎ノ門２丁目タワー店,35.6685251081,139.746531692,東京都港区虎ノ門2-3-17虎ノ門２丁目タワー,,,03-3592-5021,"月～金： 07:00～20:30
定休日： 土 ・日・祝
",1,0
611,カフェゴーガ 大分大学医学部附属病院店,33.2096296755,131.534758563,大分県由布市挾間町医大ヶ丘1-1大分大学医学部附属病院,,,097-586-5312,"月～金： 07:00～19:30
    土日祝： 10:00～18:30
定休日： 不定休
",1,0
613,カフェゴーガ ルミネエスト新宿店,35.6917226674,139.701139394,東京都新宿区新宿3-38-1ルミネエスト２Ｆ,,,03-3351-8134,"07:30～23:00
定休日： 不定休
",1,0
614,カフェゴーガ 札幌医科大学附属病院店,43.0551766358,141.333479489,北海道札幌市中央区南1条西16丁目札幌医科大学附属病院,,,011-632-8055,"月～金： 07:00～20:00
    土日祝： 08:00～19:00
定休日： 不定休
",0,0
615,カフェゴーガ 池袋サンシャイン通り店,35.730805404,139.715466405,東京都豊島区東池袋1-20-5七富久ビル,,,03-5953-3525,"07:00～22:30
定休日： 不定休
",1,0
616,カフェゴーガ イオンモール羽生店,36.1433846146,139.540937457,埼玉県羽生市川崎2-281-3イオンモール羽生,,,048-560-0131,"10:00～22:00
定休日： 不定休
",1,1
617,カフェゴーガ イオンモール鹿児島店,31.5274482711,130.536171454,鹿児島県鹿児島市東開町7イオンモール鹿児島,,,099-263-1949,"10:00～22:00
定休日： 不定休
",1,1
619,カフェゴーガ 富山総曲輪フェリオ店,36.6896405272,137.213193954,富山県富山市総曲輪3-8-6総曲輪フェリオ,,,076-492-8213,"08:00～22:00
定休日： 不定休
",1,1
62,カフェゴーガ 御堂筋本町東芝ビル店,34.683449636,135.500329695,大阪府大阪市中央区本町4-2-12東芝大阪ビル,,,06-4704-2124,"月～金： 06:30～23:00
    土日祝： 07:00～23:00
定休日： 不定休
",1,0
621,カフェゴーガ 新宿サブナード店,35.6938910464,139.701132628,東京都新宿区歌舞伎町1丁目サブナード1新宿サブナード,,,03-5312-0531,"07:00～22:00
定休日： 不定休
",1,0
622,カフェゴーガ 浦和パルコ店,35.8587260148,139.659108806,埼玉県さいたま市浦和区東高砂町11-1浦和パルコ,,,048-611-8142,"10:00～21:00
定休日： 不定休
",1,1
623,カフェゴーガ 北参道店,35.6780936528,139.70590657,東京都渋谷区千駄ケ谷3-39-9IBF-PLANNINGビル,,,03-5414-3941,"07:30～21:00
定休日： 不定休
",1,0
624,カフェゴーガ 三芳パーキングエリア(下り線）店,35.8416556577,139.502325946,埼玉県入間郡三芳町上富2218-1三芳パーキングエリア(下り線）,,,049-274-5481,"07:00～22:00
定休日： 不定休
",1,0
625,カフェゴーガ 代々木店,35.6827444666,139.701461725,東京都渋谷区代々木1-38-7川本ビル,,,03-5304-0158,"07:00～21:00
定休日： 不定休
",1,0
627,カフェゴーガ 上里サービスエリア(上り線）店,36.2559946579,139.119793914,埼玉県児玉郡上里町五明849-1上里サービスエリア(上り線）,,,0495-35-1075,"07:00～22:00
定休日： 不定休
",1,0
628,カフェゴーガ イオンモール新潟南店,37.8761837473,139.081453604,新潟県新潟市江南区下早通柳田1-1-1イオンモール新潟南,,,025-383-5635,"09:00～22:00
定休日： 不定休
",1,0
629,カフェゴーガ 鹿児島OPSIAミスミ店,31.5435739013,130.543768414,鹿児島県鹿児島市宇宿2-3-5OPSIAMisumi,,,099-812-7212,"10:00～24:00
定休日： 不定休
",1,0
63,カフェゴーガ 岸和田カンカン ベイサイドモール店,34.4670119052,135.370373232,大阪府岸和田市港緑町3-1岸和田カンカンベイサイドモール1F,,,072-432-9050,"10:00～22:00
定休日： 不定休
",1,0
630,カフェゴーガ Qiz溝の口店,35.5998865101,139.613222313,神奈川県川崎市高津区溝口1-13-1Qiz溝の口,,,044-829-6030,"07:00～22:30
定休日： 不定休
",1,1
631,カフェゴーガ 枚方市駅北口店,34.8158986036,135.647970224,大阪府枚方市岡本町2-22枚方デパートメントビル,,,072-804-3055,"07:00～22:30
定休日： 不定休
",1,1
